"
	To start Agency in my Home Country
","Jan 3, 2020  05:01:04 AM","
Hi,I am a freelancer since 2 years & staying in UK, My Home country is India. In UK I am on Visa & Will stay maximum upto next year.I want to start my Agency at India Location & as my Team members will be from India Only & will be easy also for me to register a businness in India rather than any other country. Is it possible to register agency in India & as a freelancer in UK as my present location is UK.In UK I am staying as a dependent of my Husband. 
"
"
	Uploading a cover image for project in portfolio
","Jan 5, 2020  12:31:13 AM","
Hi! I can't upload an image as a cover for a project in portfolio of my agency. Other images uploading well, but for a cover image it says - it must be less than and less than..and do nothing. My images fit in these requirements. 
"
"
	Client setup a job for two freelancers
","Dec 3, 2019  09:57:54 AM","
I have a client setting up a job an is going to hire two freelancers (me and another person) through the agency at a fixed rate.  Do they setup two different jobs, one for each of us and fund a milestone in each or is it possible to create one job and fund two milestones one for each of us? Or do I misunderstand completely and they fund one milestone for the job for both amounts?
"
"
	How to customize agency's url?
","Sep 19, 2016  04:04:42 AM","
Hello, We have ""Agency Plus"" plan, but the url of our agency profile is not editable, is there any solution?  Thanks,Andrew
"
"
	Im a new agency owner and previously ended 1 project. How do I engage in getting more clients/projec
","Jan 6, 2020  01:20:23 PM","
Im a new agency owner and previously ended 1 project. How do I engage in getting more clients/projec
"
"
	Agency - My freelancers do not appear as an option when bidding on a proposal.
","Jan 3, 2020  04:05:37 PM","
I've recently upgraded to Agency, but I started off with 0 connects, and had to buy 80 to start bidding.Don't agencies get 80 connects/month? Thanks.
"
"
	Agency - My freelancers do not appear as an option when bidding on a proposal.
","Jan 3, 2020  07:55:03 AM","
Please see attached.I cannot choose anyone else other than me when bidding for a project.
"
"
	I am not able to buy connects for my agency account the upwork is mentioning that my account is been
","Jan 2, 2020  09:43:16 PM","
I am not able to buy connects for my agency account the upwork is mentioning that my account is been limited?



					
						Solved!
					
					Go to Solution.



"
"
	suggestion
","Jan 2, 2020  05:29:58 AM","
We are an agency. Our account has been suspended. Can you help how to retrieve it? Thanks.
"
"
	Wich profile sees the costumer whem a freelancer from agency sent a proposal?
","Dec 29, 2019  05:16:15 PM","
Hi) Tell me please, when a freelancer from my agency sent a proposal, which profile sees the costumer? Freelancer or my agency profile?



					
						Solved!
					
					Go to Solution.



"
"
	Change Payoneer Account
","Dec 28, 2019  07:13:45 AM","
Hello!I became a new owner of agency and need to change Payoneer Account. Best regards,Vertepny Igor
"
"
	Bid Range
","Dec 27, 2019  10:53:03 PM","
Hi,One of my agents has just recently submitted a proposal for a bid price of $3.But now when I check the job again, the lowest bid is $10. I have rechecked my agent's job proposal and can confirm that his bid was for $3.Does the bid range not include agencies bids into account?Please clarify.Thanks
"
"
	how can I join Agency
","Dec 27, 2019  02:28:53 AM","
Hi Team,I'm new for upwork platform. I dont have bank accounts but I would like to work with my friends Agency.they are promised give money for my working hours. so I'm glad to join with them. is that possible to work on under Agency bank account ? Bcoz I'm not a owner. Please help me out from this things.Looking forward to hear from you.!!!
"
"
	Transferring freelancing connects to agency
","Dec 26, 2019  03:24:50 AM","
Hi, I want to transfer my freelancing connects to the agency. Is there a way to do that?



					
						Solved!
					
					Go to Solution.



"
"
	Just created an agency but didn't get my connects at all
","Dec 25, 2019  09:14:53 AM","
I have created a frelancer and agency accounts yesterday. The freelancer acc is free membership and agency account is plus membership. The freelancer account recieved 20 connects, but agency recieved 0. Why? And will agency ever recieve free connects each month like freelancer account?
"
"
	WIthdraw a proposal bug
","Dec 23, 2019  08:56:47 PM","
I cannot withdraw my proposal, there is no ""Withdraw"" link. I think it is because client has sent offer, then he withdraw it. What should I do? I want to submit new proposal from my agency profile. It looks like this is a bug.



					
						Solved!
					
					Go to Solution.



"
"
	Agency Set Up
","Dec 24, 2019  01:58:28 PM","
Hi guys!I need your advice.I haven't been doing any work on Upwork for a long time, but I keep receiving invitations.The point is that I have a digital agency now with 10 people in my team.I would probably get back to upwork to get some nice clients to keep my team busy.What would you recommend in my case?How should I act to register my agency, and what should I do to get big clients (or any clients).Thanks
"
